25,1,2,"[-0.003566556144505739, 0.2357998937368393, -0.012273987755179405, -0.24727144837379456, 1.0]",1,"{'Because it is more desirable to do action Push cart to the right, as the goal is to have Cart Position, '}"
25,2,1,"[-0.003566556144505739, 0.2357998937368393, -0.012273987755179405, -0.24727144837379456, 1.0]",1,"{'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual 0.2357998937368393) (counterfactual 0.2357998937368393), to have more Pole Angular Velocity (actual -0.24727144837379456) (counterfactual -0.24727144837379456), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have less Pole Angular Velocity (actual -0.24727144837379456) (counterfactual -0.05397757), to have more reward (actual 1.0) (counterfactual 0.9999999), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual 0.2357998937368393) (counterfactual -0.11066535), to have less Pole Angular Velocity (actual -0.24727144837379456) (counterfactual -0.05397757), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual -0.24727144837379456) (counterfactual -0.24727144837379456), to have more reward (actual 1.0) (counterfactual 1.0), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual -0.012273987755179405) (counterfactual -0.012273987755179405), to have more Pole Angular Velocity (actual -0.24727144837379456) (counterfactual -0.24727144837379456), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have less Pole Angle (actual -0.012273987755179405) (counterfactual 0.002961576), to have less Pole Angular Velocity (actual -0.24727144837379456) (counterfactual -0.05397757), as the goal is to have Cart Position, '}"
16,1,2,"[0.01115324255079031, -0.1640366166830063, 0.033604513853788376, 0.28609147667884827, 1.0]",2,"{'Because it is more desirable to do action Push cart to the right, as the goal is to have Cart Position, '}"
16,2,1,"[0.01115324255079031, -0.1640366166830063, 0.033604513853788376, 0.28609147667884827, 1.0]",2,"{'Because it is more desirable to do action Push cart to the left, to have less Cart Velocity (actual -0.1640366166830063) (counterfactual 0.035327256), to have more Pole Angular Velocity (actual 0.28609147667884827) (counterfactual 0.019723963), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.28609147667884827) (counterfactual 0.019723963), to have more reward (actual 1.0) (counterfactual 0.9999993), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual 0.033604513853788376) (counterfactual 0.033604513853788376), to have more Pole Angular Velocity (actual 0.28609147667884827) (counterfactual 0.28609147667884827), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.28609147667884827) (counterfactual 0.28609147667884827), to have more reward (actual 1.0) (counterfactual 1.0), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual 0.033604513853788376) (counterfactual -0.041610584), to have more Pole Angular Velocity (actual 0.28609147667884827) (counterfactual 0.019723963), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual -0.1640366166830063) (counterfactual -0.1640366166830063), to have more Pole Angular Velocity (actual 0.28609147667884827) (counterfactual 0.28609147667884827), as the goal is to have Cart Position, '}"
20,1,2,"[0.0027035658713430166, 0.14805103838443756, -0.03293176740407944, -0.25749585032463074, 1.0]",1,"{'Because it is more desirable to do action Push cart to the right, as the goal is to have Cart Position, '}"
20,2,1,"[0.0027035658713430166, 0.14805103838443756, -0.03293176740407944, -0.25749585032463074, 1.0]",1,"{'Because it is more desirable to do action Push cart to the left, to have less Pole Angle (actual -0.03293176740407944) (counterfactual -0.006820312), to have less Pole Angular Velocity (actual -0.25749585032463074) (counterfactual -0.08716327), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual -0.25749585032463074) (counterfactual -0.25749585032463074), to have more reward (actual 1.0) (counterfactual 1.0), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual -0.03293176740407944) (counterfactual -0.03293176740407944), to have more Pole Angular Velocity (actual -0.25749585032463074) (counterfactual -0.25749585032463074), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have less Pole Angular Velocity (actual -0.25749585032463074) (counterfactual -0.08716327), to have more reward (actual 1.0) (counterfactual 0.9999999), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual 0.14805103838443756) (counterfactual -0.11346398), to have less Pole Angular Velocity (actual -0.25749585032463074) (counterfactual -0.08716327), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual 0.14805103838443756) (counterfactual 0.14805103838443756), to have more Pole Angular Velocity (actual -0.25749585032463074) (counterfactual -0.25749585032463074), as the goal is to have Cart Position, '}"
20,1,2,"[-0.011751266196370125, -0.16524040699005127, 0.04016472026705742, 0.30748069286346436, 1.0]",2,"{'Because it is more desirable to do action Push cart to the right, as the goal is to have Cart Position, '}"
20,2,1,"[-0.011751266196370125, -0.16524040699005127, 0.04016472026705742, 0.30748069286346436, 1.0]",2,"{'Because it is more desirable to do action Push cart to the left, to have less Cart Velocity (actual -0.16524040699005127) (counterfactual 0.041181926), to have more Pole Angular Velocity (actual 0.30748069286346436) (counterfactual 0.030262604), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual 0.04016472026705742) (counterfactual 0.04016472026705742), to have more Pole Angular Velocity (actual 0.30748069286346436) (counterfactual 0.30748069286346436), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual 0.04016472026705742) (counterfactual -0.04174478), to have more Pole Angular Velocity (actual 0.30748069286346436) (counterfactual 0.030262604), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual -0.16524040699005127) (counterfactual -0.16524040699005127), to have more Pole Angular Velocity (actual 0.30748069286346436) (counterfactual 0.30748069286346436), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.30748069286346436) (counterfactual 0.030262604), to have more reward (actual 1.0) (counterfactual 0.9999992), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.30748069286346436) (counterfactual 0.30748069286346436), to have more reward (actual 1.0) (counterfactual 1.0), as the goal is to have Cart Position, '}"
16,1,2,"[0.021681243553757668, -0.23215653002262115, 0.007382184732705355, 0.307169109582901, 1.0]",2,"{'Because it is more desirable to do action Push cart to the right, as the goal is to have Cart Position, '}"
16,2,1,"[0.021681243553757668, -0.23215653002262115, 0.007382184732705355, 0.307169109582901, 1.0]",2,"{'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual 0.007382184732705355) (counterfactual 0.007382184732705355), to have more Pole Angular Velocity (actual 0.307169109582901) (counterfactual 0.307169109582901), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.307169109582901) (counterfactual 0.307169109582901), to have more reward (actual 1.0) (counterfactual 1.0), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have less Cart Velocity (actual -0.23215653002262115) (counterfactual 0.041096646), to have more Pole Angular Velocity (actual 0.307169109582901) (counterfactual -0.022400906), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.307169109582901) (counterfactual -0.022400906), to have more reward (actual 1.0) (counterfactual 0.9999992), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual 0.007382184732705355) (counterfactual -0.04920432), to have more Pole Angular Velocity (actual 0.307169109582901) (counterfactual -0.022400906), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual -0.23215653002262115) (counterfactual -0.23215653002262115), to have more Pole Angular Velocity (actual 0.307169109582901) (counterfactual 0.307169109582901), as the goal is to have Cart Position, '}"
17,1,2,"[-0.0206181388348341, -0.18175841867923737, 0.019336426630616188, 0.3174270987510681, 1.0]",2,"{'Because it is more desirable to do action Push cart to the right, as the goal is to have Cart Position, '}"
17,2,1,"[-0.0206181388348341, -0.18175841867923737, 0.019336426630616188, 0.3174270987510681, 1.0]",2,"{'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual -0.18175841867923737) (counterfactual -0.18175841867923737), to have more Pole Angular Velocity (actual 0.3174270987510681) (counterfactual 0.3174270987510681), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual 0.019336426630616188) (counterfactual -0.043586142), to have more Pole Angular Velocity (actual 0.3174270987510681) (counterfactual -0.0031970106), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have less Cart Velocity (actual -0.18175841867923737) (counterfactual 0.043904472), to have more Pole Angular Velocity (actual 0.3174270987510681) (counterfactual -0.0031970106), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.3174270987510681) (counterfactual -0.0031970106), to have more reward (actual 1.0) (counterfactual 0.9999992), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual 0.019336426630616188) (counterfactual 0.019336426630616188), to have more Pole Angular Velocity (actual 0.3174270987510681) (counterfactual 0.3174270987510681), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.3174270987510681) (counterfactual 0.3174270987510681), to have more reward (actual 1.0) (counterfactual 1.0), as the goal is to have Cart Position, '}"
15,1,2,"[-0.01770220883190632, -0.19809068739414215, -0.026916323229670525, 0.2739560604095459, 1.0]",2,"{'Because it is more desirable to do action Push cart to the right, as the goal is to have Cart Position, '}"
15,2,1,"[-0.01770220883190632, -0.19809068739414215, -0.026916323229670525, 0.2739560604095459, 1.0]",2,"{'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.2739560604095459) (counterfactual 0.2739560604095459), to have more reward (actual 1.0) (counterfactual 1.0), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual -0.026916323229670525) (counterfactual -0.045406796), to have more Pole Angular Velocity (actual 0.2739560604095459) (counterfactual -0.077499755), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.2739560604095459) (counterfactual -0.077499755), to have more reward (actual 1.0) (counterfactual 0.9999992), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual -0.19809068739414215) (counterfactual -0.19809068739414215), to have more Pole Angular Velocity (actual 0.2739560604095459) (counterfactual 0.2739560604095459), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have less Cart Velocity (actual -0.19809068739414215) (counterfactual 0.03200554), to have more Pole Angular Velocity (actual 0.2739560604095459) (counterfactual -0.077499755), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual -0.026916323229670525) (counterfactual -0.026916323229670525), to have more Pole Angular Velocity (actual 0.2739560604095459) (counterfactual 0.2739560604095459), as the goal is to have Cart Position, '}"
32,1,2,"[-0.014499648474156857, -0.2099001109600067, -0.04354637861251831, 0.29733872413635254, 1.0]",2,"{'Because it is more desirable to do action Push cart to the right, as the goal is to have Cart Position, '}"
32,2,1,"[-0.014499648474156857, -0.2099001109600067, -0.04354637861251831, 0.29733872413635254, 1.0]",2,"{'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual -0.04354637861251831) (counterfactual -0.04672326), to have more Pole Angular Velocity (actual 0.29733872413635254) (counterfactual -0.104215115), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual -0.04354637861251831) (counterfactual -0.04354637861251831), to have more Pole Angular Velocity (actual 0.29733872413635254) (counterfactual 0.29733872413635254), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.29733872413635254) (counterfactual -0.104215115), to have more reward (actual 1.0) (counterfactual 0.99999917), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have less Cart Velocity (actual -0.2099001109600067) (counterfactual 0.038405865), to have more Pole Angular Velocity (actual 0.29733872413635254) (counterfactual -0.104215115), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual -0.2099001109600067) (counterfactual -0.2099001109600067), to have more Pole Angular Velocity (actual 0.29733872413635254) (counterfactual 0.29733872413635254), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.29733872413635254) (counterfactual 0.29733872413635254), to have more reward (actual 1.0) (counterfactual 1.0), as the goal is to have Cart Position, '}"
47,1,2,"[-0.005575146060436964, 0.2050783634185791, -0.0171822439879179, -0.30647343397140503, 1.0]",1,"{'Because it is more desirable to do action Push cart to the right, as the goal is to have Cart Position, '}"
47,2,1,"[-0.005575146060436964, 0.2050783634185791, -0.0171822439879179, -0.30647343397140503, 1.0]",1,"{'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual 0.2050783634185791) (counterfactual -0.12687019), to have less Pole Angular Velocity (actual -0.30647343397140503) (counterfactual -0.06186244), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual 0.2050783634185791) (counterfactual 0.2050783634185791), to have more Pole Angular Velocity (actual -0.30647343397140503) (counterfactual -0.30647343397140503), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual -0.30647343397140503) (counterfactual -0.30647343397140503), to have more reward (actual 1.0) (counterfactual 1.0), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual -0.0171822439879179) (counterfactual -0.0171822439879179), to have more Pole Angular Velocity (actual -0.30647343397140503) (counterfactual -0.30647343397140503), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have less Pole Angular Velocity (actual -0.30647343397140503) (counterfactual -0.06186244), to have more reward (actual 1.0) (counterfactual 0.99999994), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have less Pole Angle (actual -0.0171822439879179) (counterfactual -0.00046313554), to have less Pole Angular Velocity (actual -0.30647343397140503) (counterfactual -0.06186244), as the goal is to have Cart Position, '}"
34,1,2,"[0.04259025305509567, 0.14485253393650055, 0.035769931972026825, -0.2681020498275757, 1.0]",1,"{'Because it is more desirable to do action Push cart to the right, as the goal is to have Cart Position, '}"
34,2,1,"[0.04259025305509567, 0.14485253393650055, 0.035769931972026825, -0.2681020498275757, 1.0]",1,"{'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual 0.035769931972026825) (counterfactual -0.0071768686), to have less Pole Angular Velocity (actual -0.2681020498275757) (counterfactual 0.023202598), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have less Pole Angular Velocity (actual -0.2681020498275757) (counterfactual 0.023202598), to have more reward (actual 1.0) (counterfactual 0.99999994), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual -0.2681020498275757) (counterfactual -0.2681020498275757), to have more reward (actual 1.0) (counterfactual 1.0), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual 0.14485253393650055) (counterfactual 0.14485253393650055), to have more Pole Angular Velocity (actual -0.2681020498275757) (counterfactual -0.2681020498275757), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual 0.035769931972026825) (counterfactual 0.035769931972026825), to have more Pole Angular Velocity (actual -0.2681020498275757) (counterfactual -0.2681020498275757), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual 0.14485253393650055) (counterfactual -0.11636713), to have less Pole Angular Velocity (actual -0.2681020498275757) (counterfactual 0.023202598), as the goal is to have Cart Position, '}"
22,1,2,"[-0.049146801233291626, -0.22813573479652405, -0.0414959117770195, 0.24775618314743042, 1.0]",2,"{'Because it is more desirable to do action Push cart to the right, as the goal is to have Cart Position, '}"
22,2,1,"[-0.049146801233291626, -0.22813573479652405, -0.0414959117770195, 0.24775618314743042, 1.0]",2,"{'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.24775618314743042) (counterfactual -0.10092114), to have more reward (actual 1.0) (counterfactual 0.9999992), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual -0.0414959117770195) (counterfactual -0.048756097), to have more Pole Angular Velocity (actual 0.24775618314743042) (counterfactual -0.10092114), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Cart Velocity (actual -0.22813573479652405) (counterfactual -0.22813573479652405), to have more Pole Angular Velocity (actual 0.24775618314743042) (counterfactual 0.24775618314743042), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angular Velocity (actual 0.24775618314743042) (counterfactual 0.24775618314743042), to have more reward (actual 1.0) (counterfactual 1.0), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have less Cart Velocity (actual -0.22813573479652405) (counterfactual 0.024834082), to have more Pole Angular Velocity (actual 0.24775618314743042) (counterfactual -0.10092114), as the goal is to have Cart Position, ', 'Because it is more desirable to do action Push cart to the left, to have more Pole Angle (actual -0.0414959117770195) (counterfactual -0.0414959117770195), to have more Pole Angular Velocity (actual 0.24775618314743042) (counterfactual 0.24775618314743042), as the goal is to have Cart Position, '}"
30,1,2,"[0.04803859442472458, -0.18643344938755035, -0.03304990381002426, 0.2508751153945923, 1.0]",2,"{'Because it is more desirable to do action Push cart to the right, as the goal is to have Cart Position, '}"
